FlightCode,PF,Pax,Fuel,DeIce,Route,ToDay,minU1,minU2,minU3,minU4,minXC,ArrRwy,DepRwy,LdgDay,LiftSW,P1Code,P2Code,P3Code,P4Code,Report,TagOps,ToEdit,minAIR,minCOP,minIFR,minIMT,minPIC,minREL,minSFR,ArrCode,DateUTC,DepCode,HobbsIn,Holding,Pairing,Remarks,SignBox,ToNight,UserNum,minDUAL,minEXAM,CrewList,DateBASE,FuelUsed,HobbsOut,LdgNight,NextPage,TagDelay,Training,UserBool,UserText,minINSTR,minNIGHT,minPICUS,minTOTAL,ArrOffset,DateLOCAL,DepOffset,TagLaunch,TagLesson,ToTimeUTC,ArrTimeUTC,BaseOffset,DepTimeUTC,LdgTimeUTC,FuelPlanned,NextSummary,TagApproach,AircraftCode,ArrTimeSCHED,DepTimeSCHED,FlightNumber,FlightSearch,Record_Modified
00000000-0000-0000-0000-000000009218,True,0,0,False,,1,0,0,0,0,0,,,1,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,,False,0,0,0,0,0,0,0,00000000-0000-0000-0000-000000009693,1998-03-16,00000000-0000-0000-0000-000000009693,0,0,,intro C150 keurig,0,0,0,60,0,,1998-03-15,0,0,0,False,,,False,,0,0,0,60,60,1998-03-16,60,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000367,0,0,,19980316:LEYLEY,1616320991
00000000-0000-0000-0000-000000009219,True,0,0,False,,1,0,0,0,0,0,,,1,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,,False,0,0,0,0,0,0,0,00000000-0000-0000-0000-000000009693,1998-03-29,00000000-0000-0000-0000-000000009693,0,0,,horizontal flight,0,0,0,60,0,,1998-03-28,0,0,0,False,,,False,,0,0,0,60,60,1998-03-29,60,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000368,0,0,,19980329:LEYLEY,1616320991
00000000-0000-0000-0000-000000009220,True,0,0,False,,1,0,0,0,0,0,,,1,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,,False,0,0,0,0,0,0,0,00000000-0000-0000-0000-000000009693,1998-06-01,00000000-0000-0000-0000-000000009693,0,0,,klim/daal/glijvl,0,0,0,65,0,,1998-05-31,0,0,0,False,,,False,,0,0,0,65,120,1998-06-01,120,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000367,0,0,,19980601:LEYLEY,1616320991
00000000-0000-0000-0000-000000009221,True,0,0,False,,2,0,0,0,0,0,,,2,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,,False,0,0,0,0,0,0,0,00000000-0000-0000-0000-000000009693,1998-06-04,00000000-0000-0000-0000-000000009693,0,0,,,0,0,0,70,0,,1998-06-03,0,0,0,False,,,False,,0,0,0,70,120,1998-06-04,120,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000368,0,0,,19980604:LEYLEY,1616320991
00000000-0000-0000-0000-000000009222,True,0,0,False,,2,0,0,0,0,0,,,2,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,,False,0,0,0,0,0,0,0,00000000-0000-0000-0000-000000009693,1998-06-15,00000000-0000-0000-0000-000000009693,0,0,,"slow flight, climbs, descends",0,0,0,60,0,,1998-06-14,0,0,0,False,,,False,,0,0,0,60,120,1998-06-15,120,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000369,0,0,,19980615:LEYLEY,1616320991
00000000-0000-0000-0000-000000009223,True,0,0,False,,1,0,0,0,0,0,,,1,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,,False,0,0,0,0,0,0,0,00000000-0000-0000-0000-000000009693,1998-06-20,00000000-0000-0000-0000-000000009693,0,0,,stalls,0,0,0,60,0,,1998-06-19,0,0,0,False,,,False,,0,0,0,60,120,1998-06-20,120,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000370,0,0,,19980620:LEYLEY,1616320991
00000000-0000-0000-0000-000000009224,True,0,0,False,,3,0,0,0,0,0,,,3,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,,False,0,0,0,0,0,0,0,00000000-0000-0000-0000-000000009693,1998-06-24,00000000-0000-0000-0000-000000009693,0,0,,intro t/go´s,0,0,0,60,0,,1998-06-23,0,0,0,False,,,False,,0,0,0,60,120,1998-06-24,120,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000369,0,0,,19980624:LEYLEY,1616320991
00000000-0000-0000-0000-000000009225,True,0,0,False,,5,0,0,0,0,0,,,5,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,,False,0,0,0,0,0,0,0,00000000-0000-0000-0000-000000009693,1998-06-27,00000000-0000-0000-0000-000000009693,0,0,,t/go + glide-in intro,0,0,0,60,0,,1998-06-26,0,0,0,False,,,False,,0,0,0,60,120,1998-06-27,120,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000369,0,0,,19980627:LEYLEY,1616320991
00000000-0000-0000-0000-000000009226,True,0,0,False,,6,0,0,0,0,0,,,6,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,,False,0,0,0,0,0,0,0,00000000-0000-0000-0000-000000009693,1998-07-01,00000000-0000-0000-0000-000000009693,0,0,,t/go´s,0,0,0,60,0,,1998-06-30,0,0,0,False,,,False,,0,0,0,60,120,1998-07-01,120,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000369,0,0,,19980701:LEYLEY,1616320991
00000000-0000-0000-0000-000000009227,True,0,0,False,,5,0,0,0,0,0,,,5,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,,False,0,0,0,0,0,0,0,00000000-0000-0000-0000-000000009693,1998-07-04,00000000-0000-0000-0000-000000009693,0,0,,t/go´s + glide-in,0,0,0,50,0,,1998-07-03,0,0,0,False,,,False,,0,0,0,50,120,1998-07-04,120,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000369,0,0,,19980704:LEYLEY,1616320991
00000000-0000-0000-0000-000000009228,True,0,0,False,,8,0,0,0,0,0,,,8,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,100,False,0,0,0,0,10,0,0,00000000-0000-0000-0000-000000009693,1998-07-09,00000000-0000-0000-0000-000000009693,0,0,,first solo & proficiat,0,0,0,45,0,,1998-07-08,0,0,0,False,,SOLO,False,,0,0,0,55,120,1998-07-09,120,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000369,0,0,,19980709:LEYLEY,1616320991
00000000-0000-0000-0000-000000009229,True,0,0,False,,8,0,0,0,0,0,,,8,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,,False,0,0,0,0,0,0,0,00000000-0000-0000-0000-000000009693,1998-07-11,00000000-0000-0000-0000-000000009693,0,0,,t/go´s xwind 23 (280/18),0,0,0,60,0,,1998-07-10,0,0,0,False,,,False,,0,0,0,60,120,1998-07-11,120,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000369,0,0,,19980711:LEYLEY,1616320991
00000000-0000-0000-0000-000000009230,True,0,0,False,,9,0,0,0,0,0,,,9,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,,False,0,0,0,0,0,0,0,00000000-0000-0000-0000-000000009693,1998-07-15,00000000-0000-0000-0000-000000009693,0,0,,t/go´s xwind 23 (270/15),0,0,0,65,0,,1998-07-14,0,0,0,False,,,False,,0,0,0,65,120,1998-07-15,120,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000369,0,0,,19980715:LEYLEY,1616320991
00000000-0000-0000-0000-000000009231,True,0,0,False,,1,0,0,0,0,0,,,1,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,,False,0,0,0,0,0,0,0,00000000-0000-0000-0000-000000009693,1998-07-18,00000000-0000-0000-0000-000000009693,0,0,,DBO nav,0,0,0,80,0,,1998-07-17,0,0,0,False,,,False,,0,0,0,80,120,1998-07-18,120,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000369,0,0,,19980718:LEYLEY,1616320991
00000000-0000-0000-0000-000000009232,True,0,0,False,,7,0,0,0,0,0,,,7,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,,False,0,0,0,0,0,0,0,00000000-0000-0000-0000-000000009693,1998-07-21,00000000-0000-0000-0000-000000009693,0,0,,t/go´s 700´/1000´,0,0,0,55,0,,1998-07-20,0,0,0,False,,,False,,0,0,0,55,120,1998-07-21,120,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000369,0,0,,19980721:LEYLEY,1616320991
00000000-0000-0000-0000-000000009233,True,0,0,False,,4,0,0,0,0,0,,,4,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,,False,0,0,0,0,0,0,0,00000000-0000-0000-0000-000000009693,1998-07-25,00000000-0000-0000-0000-000000009693,0,0,,t/go´s + nav,0,0,0,90,0,,1998-07-24,0,0,0,False,,,False,,0,0,0,90,120,1998-07-25,120,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000370,0,0,,19980725:LEYLEY,1616320991
00000000-0000-0000-0000-000000009234,True,0,0,False,,1,0,0,0,0,0,,,1,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,100,False,0,0,0,0,30,0,0,00000000-0000-0000-0000-000000009693,1998-08-16,00000000-0000-0000-0000-000000009693,0,0,,t/go´s + solo,0,0,0,55,0,,1998-08-15,0,0,0,False,,SOLO,False,,0,0,0,85,120,1998-08-16,120,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000370,0,0,,19980816:LEYLEY,1616320991
00000000-0000-0000-0000-000000009235,True,0,0,False,,7,0,0,0,0,0,,,7,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,,False,0,0,0,0,0,0,0,00000000-0000-0000-0000-000000009691,1998-08-24,00000000-0000-0000-0000-000000009691,0,0,,7 x t/g EHHV,0,0,0,40,0,,1998-08-23,0,0,0,False,,,False,,0,0,0,40,120,1998-08-24,120,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000371,0,0,,19980824:EHHVEHHV,1616320991
00000000-0000-0000-0000-000000009236,True,0,0,False,,8,0,0,0,0,0,,,8,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,,False,0,0,0,0,0,0,0,00000000-0000-0000-0000-000000009693,1998-08-28,00000000-0000-0000-0000-000000009693,0,0,,x/wing t/go´s,0,0,0,60,0,,1998-08-27,0,0,0,False,,,False,,0,0,0,60,120,1998-08-28,120,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000370,0,0,,19980828:LEYLEY,1616320991
00000000-0000-0000-0000-000000009237,True,0,0,False,,1,0,0,0,0,0,,,1,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,100,False,0,0,0,0,80,0,0,00000000-0000-0000-0000-000000009693,1998-09-01,00000000-0000-0000-0000-000000009693,0,0,,xc solo,0,0,0,0,0,,1998-08-31,0,0,0,False,,SOLO,False,,0,0,0,80,120,1998-09-01,120,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000370,0,0,,19980901:LEYLEY,1616320991
00000000-0000-0000-0000-000000009238,True,0,0,False,,7,0,0,0,0,0,,,7,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,EHHO,,False,0,0,0,0,0,0,0,00000000-0000-0000-0000-000000009693,1998-09-05,00000000-0000-0000-0000-000000009693,0,0,,xc DBO + t/go´s EHHO,0,0,0,115,0,,1998-09-04,0,0,0,False,,,False,,0,0,0,115,120,1998-09-05,120,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000370,0,0,,19980905:LEYLEY,1616320991
00000000-0000-0000-0000-000000009239,True,0,0,False,,7,0,0,0,0,0,,,7,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,EHTX,,False,0,0,0,0,0,0,0,00000000-0000-0000-0000-000000009693,1998-09-10,00000000-0000-0000-0000-000000009693,0,0,,xc DBO + t/go´s EHTX,0,0,0,140,0,,1998-09-09,0,0,0,False,,,False,,0,0,0,140,120,1998-09-10,120,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000369,0,0,,19980910:LEYLEY,1616320991
00000000-0000-0000-0000-000000009240,True,0,0,False,,2,0,0,0,0,0,,,2,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,EHTE,,False,0,0,0,0,0,0,0,00000000-0000-0000-0000-000000009693,1998-09-13,00000000-0000-0000-0000-000000009693,0,0,,xc + xwind landing,0,0,0,80,0,,1998-09-12,0,0,0,False,,,False,,0,0,0,80,120,1998-09-13,120,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000372,0,0,,19980913:LEYLEY,1616320991
00000000-0000-0000-0000-000000009241,True,0,0,False,,7,0,0,0,0,0,,,7,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,,False,0,0,0,0,0,0,0,00000000-0000-0000-0000-000000009693,1998-09-22,00000000-0000-0000-0000-000000009693,0,0,,t/go´s xwind,0,0,0,70,0,,1998-09-21,0,0,0,False,,,False,,0,0,0,70,120,1998-09-22,120,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000370,0,0,,19980922:LEYLEY,1616320991
00000000-0000-0000-0000-000000009242,True,0,0,False,,9,0,0,0,0,0,,,9,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,100,False,0,0,0,0,40,0,0,00000000-0000-0000-0000-000000009693,1998-09-26,00000000-0000-0000-0000-000000009693,0,0,,t/go´s + solo t/go´s,0,0,0,25,0,,1998-09-25,0,0,0,False,,SOLO,False,,0,0,0,65,120,1998-09-26,120,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000370,0,0,,19980926:LEYLEY,1616320991
00000000-0000-0000-0000-000000009243,True,0,0,False,,7,0,0,0,0,0,,,7,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,,False,0,0,0,0,0,0,0,00000000-0000-0000-0000-000000009693,1998-09-30,00000000-0000-0000-0000-000000009693,0,0,,xwind t/go´s,0,0,0,45,0,,1998-09-29,0,0,0,False,,,False,,0,0,0,45,120,1998-09-30,120,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000370,0,0,,19980930:LEYLEY,1616320991
00000000-0000-0000-0000-000000009244,True,0,0,False,,2,0,0,0,0,0,,,2,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,EHHO,100,False,0,0,0,0,125,0,0,00000000-0000-0000-0000-000000009693,1998-10-03,00000000-0000-0000-0000-000000009693,0,0,,solo x-c,0,0,0,0,0,,1998-10-02,0,0,0,False,,SOLO,False,,0,0,0,125,120,1998-10-03,120,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000370,0,0,,19981003:LEYLEY,1616320991
00000000-0000-0000-0000-000000009245,True,0,0,False,,4,0,0,0,0,0,,,4,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,EHMZ EHSE,,False,0,0,0,0,0,0,0,00000000-0000-0000-0000-000000009693,1998-10-10,00000000-0000-0000-0000-000000009693,0,0,,ok for solo triangle,0,0,0,200,0,,1998-10-09,0,0,0,False,,,False,,0,0,0,200,120,1998-10-10,120,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000370,0,0,,19981010:LEYLEY,1616320991
00000000-0000-0000-0000-000000009246,True,0,0,False,,6,0,0,0,0,0,,,6,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,,False,0,0,0,0,0,0,0,00000000-0000-0000-0000-000000009693,1998-10-14,00000000-0000-0000-0000-000000009693,0,0,,checkout C172,0,0,0,55,0,,1998-10-13,0,0,0,False,,,False,,0,0,0,55,120,1998-10-14,120,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000372,0,0,,19981014:LEYLEY,1616320991
00000000-0000-0000-0000-000000009247,True,0,0,False,,1,0,0,0,0,0,,,1,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,,False,0,0,0,0,0,0,0,00000000-0000-0000-0000-000000009693,1998-10-31,00000000-0000-0000-0000-000000009693,0,0,,examentraining A1,0,0,0,85,0,,1998-10-30,0,0,0,False,,,False,,0,0,0,85,60,1998-10-31,60,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000370,0,0,,19981031:LEYLEY,1616320991
00000000-0000-0000-0000-000000009248,True,0,0,False,,5,0,0,0,0,0,,,5,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,,False,0,0,0,0,0,0,15,00000000-0000-0000-0000-000000009693,1998-11-04,00000000-0000-0000-0000-000000009693,0,0,,intro imc + t/go´s,0,0,0,75,0,,1998-11-03,0,0,0,False,,,False,,0,0,0,75,60,1998-11-04,60,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000370,0,0,,19981104:LEYLEY,1616320991
00000000-0000-0000-0000-000000009249,True,0,0,False,,1,0,0,0,0,80,,,1,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,100,False,0,0,0,0,80,0,0,00000000-0000-0000-0000-000000009698,1998-11-07,00000000-0000-0000-0000-000000009693,0,0,,x/c solo,0,0,0,0,0,,1998-11-06,0,0,0,False,,SOLO,False,,0,0,0,80,60,1998-11-07,60,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000370,0,0,,19981107:LEYEHSE,1616320991
00000000-0000-0000-0000-000000009250,True,0,0,False,,1,0,0,0,0,0,,,1,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,100,False,0,0,0,0,50,0,0,00000000-0000-0000-0000-000000009696,1998-11-07,00000000-0000-0000-0000-000000009698,0,0,,x/c solo,0,0,0,0,0,,1998-11-06,0,0,0,False,,SOLO,False,,0,0,0,50,60,1998-11-07,60,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000370,0,0,,19981107:EHSEEHMZ,1616320991
00000000-0000-0000-0000-000000009251,True,0,0,False,,1,0,0,0,0,60,,,1,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,100,False,0,0,0,0,60,0,0,00000000-0000-0000-0000-000000009693,1998-11-07,00000000-0000-0000-0000-000000009696,0,0,,x/c solo,0,0,0,0,0,,1998-11-06,0,0,0,False,,SOLO,False,,0,0,0,60,60,1998-11-07,60,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000370,0,0,,19981107:EHMZLEY,1616320991
00000000-0000-0000-0000-000000009252,True,0,0,False,,6,0,0,0,0,0,,,6,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,,False,0,0,0,0,0,0,45,00000000-0000-0000-0000-000000009693,1998-11-08,00000000-0000-0000-0000-000000009693,0,0,,examentraining A1,0,0,0,85,0,,1998-11-07,0,0,0,False,,,False,,0,0,0,85,60,1998-11-08,60,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000370,0,0,,19981108:LEYLEY,1616320991
00000000-0000-0000-0000-000000009253,True,0,0,False,,1,0,0,0,0,0,,,1,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,,False,0,0,0,0,0,0,30,00000000-0000-0000-0000-000000009693,1998-11-11,00000000-0000-0000-0000-000000009693,0,0,,examentraining A1,0,0,0,65,0,,1998-11-10,0,0,0,False,,,False,,0,0,0,65,60,1998-11-11,60,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000370,0,0,,19981111:LEYLEY,1616320991
00000000-0000-0000-0000-000000009254,True,0,0,False,,3,0,0,0,0,115,,,3,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,EHHO,100,False,0,0,0,0,115,0,0,00000000-0000-0000-0000-000000009693,1998-11-20,00000000-0000-0000-0000-000000009693,0,0,,solo xc,0,0,0,0,0,,1998-11-19,0,0,0,False,,SOLO,False,,0,0,0,115,60,1998-11-20,60,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000370,0,0,,19981120:LEYLEY,1616320991
00000000-0000-0000-0000-000000009255,True,0,0,False,,1,0,0,0,0,0,,,1,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,EBSP,,False,0,0,0,0,0,0,45,00000000-0000-0000-0000-000000008898,1998-11-22,00000000-0000-0000-0000-000000009693,0,0,,xc buitenland,0,0,0,150,0,,1998-11-21,0,0,0,False,,,False,,0,0,0,150,60,1998-11-22,60,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000370,0,0,,19981122:LEYEBZW,1616320991
00000000-0000-0000-0000-000000009256,True,0,0,False,,1,0,0,0,0,0,,,1,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,,False,0,0,0,0,0,0,45,00000000-0000-0000-0000-000000009693,1998-11-22,00000000-0000-0000-0000-000000008898,0,0,,xc buitenland,0,0,0,125,0,,1998-11-21,0,0,0,False,,,False,,0,0,0,125,60,1998-11-22,60,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000370,0,0,,19981122:EBZWLEY,1616320991
00000000-0000-0000-0000-000000009257,True,0,0,False,,1,0,0,0,0,0,,,1,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,,False,0,0,0,0,0,0,45,00000000-0000-0000-0000-000000009693,1998-11-27,00000000-0000-0000-0000-000000009693,0,0,,examentraining A1 + IF,0,0,0,95,0,,1998-11-26,0,0,0,False,,,False,,0,0,0,95,60,1998-11-27,60,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000370,0,0,,19981127:LEYLEY,1616320991
00000000-0000-0000-0000-000000009258,True,0,0,False,,1,0,0,0,0,0,,,1,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,,False,0,0,0,0,0,0,0,00000000-0000-0000-0000-000000008843,1998-12-02,00000000-0000-0000-0000-000000009693,0,0,,buitenland nav,0,0,0,70,0,,1998-12-01,0,0,0,False,,,False,,0,0,0,70,60,1998-12-02,60,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000372,0,0,,19981202:LEYANR,1616320991
00000000-0000-0000-0000-000000009259,True,0,0,False,,1,0,0,0,0,0,,,1,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,,False,0,0,0,30,0,0,0,00000000-0000-0000-0000-000000008882,1998-12-02,00000000-0000-0000-0000-000000008843,0,0,,buitenland nav + basic IF,0,0,0,50,0,,1998-12-01,0,0,0,False,,,False,,0,0,0,50,60,1998-12-02,60,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000372,0,0,,19981202:ANROST,1616320991
00000000-0000-0000-0000-000000009260,True,0,0,False,,1,0,0,0,0,0,,,1,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,,False,0,0,0,90,0,0,0,00000000-0000-0000-0000-000000009693,1998-12-02,00000000-0000-0000-0000-000000008882,0,0,,buitenland nav + basic IF,0,0,0,110,0,,1998-12-01,0,0,0,False,,,False,,0,0,0,110,60,1998-12-02,60,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000372,0,0,,19981202:OSTLEY,1616320991
00000000-0000-0000-0000-000000009261,True,0,0,False,,5,0,0,0,0,0,,,5,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,,False,0,0,0,0,0,0,75,00000000-0000-0000-0000-000000009693,1998-12-17,00000000-0000-0000-0000-000000009693,0,0,,examentraining A1 + IF,0,0,0,115,0,,1998-12-16,0,0,0,False,,,False,,0,0,0,115,60,1998-12-17,60,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000372,0,0,,19981217:LEYLEY,1616320991
00000000-0000-0000-0000-000000009262,True,0,0,False,,1,0,0,0,0,0,,,1,0,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,,False,0,0,0,0,0,0,45,00000000-0000-0000-0000-000000009693,1998-12-21,00000000-0000-0000-0000-000000009693,0,0,,examentraining A1 + IF,0,0,0,70,0,,1998-12-20,0,0,0,False,,,False,,0,0,0,70,60,1998-12-21,60,,,0,0,-99,0,0,0,False,,00000000-0000-0000-0000-000000000370,0,0,,19981221:LEYLEY,1616320991
